age,Position,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
28,Defender,75,68,79,73,69,63,66,12,8,73,32,0,1,2,6,5,0,0,0,0,47,0,113,35,0,0,3,12,5,0,1,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0
26,Midfielder,83,78,82,69,74,84,48,10,13,118,31,3,10,5,0,8,1,21,0,0,0,0,115,33,4,8,4,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,Midfielder,76,70,76,63,74,82,42,8,14,91,26,8,7,3,0,7,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,Defender,55,54,61,76,44,48,71,7,6,0,5,29,0,0,0,2,0,4,0,0,13,0,18,8,21,0,0,3,3,1,1,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0
25,Midfielder,66,69,57,79,37,39,78,10,9,50,21,11,1,1,0,2,0,2,0,0,0,0,24,9,14,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Midfielder,75,71,77,55,70,71,55,8,13,65,17,12,5,0,0,5,0,9,0,0,0,0,50,14,23,1,2,0,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,Goalkeeper,30,26,20,21,15,20,13,62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,Forward,74,75,79,34,84,79,23,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,Defender,65,63,68,72,53,52,70,12,15,87,27,4,1,0,12,7,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,Defender,58,63,42,67,20,29,69,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,21,11,2,1,4,10,1,1,0,0,39,2,0,0,0,1,0,0,0,0,0,0,0
27,Forward,54,46,77,26,71,60,16,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,Defender,54,52,52,74,22,22,77,10,11,29,8,22,1,0,3,4,0,1,0,0,9,0,-4,2,15,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0
23,Midfielder,78,71,79,28,64,70,38,12,14,77,32,4,3,2,0,7,1,20,0,0,0,0,25,9,13,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,Forward,68,48,76,23,81,64,16,13,16,55,26,7,1,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,Defender,68,65,63,77,45,47,75,8,15,117,29,7,4,0,14,2,0,0,0,0,32,0,40,19,9,1,0,2,4,0,1,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0
21,Midfielder,70,62,77,28,60,57,30,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,13,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Midfielder,74,70,74,63,43,68,60,14,16,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,Midfielder,66,62,64,57,60,62,50,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,Defender,63,61,55,66,33,51,71,11,14,37,17,4,3,0,1,3,1,0,0,0,26,0,41,12,21,0,0,2,3,1,2,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0
30,Midfielder,75,73,70,78,59,66,70,10,7,73,34,2,0,2,0,2,0,0,0,0,0,0,46,19,13,0,3,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Midfielder,64,61,64,30,60,60,37,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,Defender,64,55,59,68,19,55,70,8,13,20,10,16,0,0,3,1,0,2,0,0,22,0,31,10,18,1,0,2,4,0,1,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0
28,Midfielder,67,70,68,54,65,60,24,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,Midfielder,78,75,80,39,76,75,42,11,13,99,22,7,7,5,0,2,0,6,0,0,0,0,62,17,7,3,3,0,3,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,Midfielder,69,63,73,71,76,69,38,10,13,58,18,15,2,1,0,3,0,15,0,0,0,0,53,16,21,0,3,0,3,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,Midfielder,73,77,73,80,46,68,77,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,74,35,0,2,2,0,12,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,Defender,76,72,72,82,28,37,79,7,10,82,36,0,1,0,8,5,1,0,0,0,47,0,126,36,0,2,0,16,8,0,1,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0
28,Forward,65,47,69,17,71,52,19,13,9,18,7,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,Goalkeeper,37,24,23,18,10,50,14,83,85,77,27,1,0,0,9,2,0,0,0,0,29,0,100,33,0,0,0,12,1,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0
29,Defender,73,72,73,72,53,69,73,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,61,26,8,0,1,6,4,0,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1
36,Goalkeeper,31,20,19,13,8,32,11,80,77,10,7,27,0,0,0,0,0,0,0,0,11,0,6,1,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,Forward,66,42,64,41,71,62,19,11,11,6,1,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,Defender,60,49,56,66,16,26,62,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,Forward,71,68,75,27,87,73,27,15,10,213,36,1,25,6,0,3,0,2,0,0,0,0,179,36,2,18,7,0,3,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,Forward,70,61,66,64,52,62,55,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,Midfielder,76,73,76,72,68,70,66,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,Goalkeeper,25,22,22,21,15,39,11,80,81,13,8,30,0,0,1,0,0,0,0,0,16,0,52,34,0,0,0,5,3,0,0,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0
19,Midfielder,65,53,68,68,50,55,66,10,10,21,11,11,0,0,0,4,0,4,0,0,0,0,9,4,8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,Midfielder,51,46,57,61,29,34,63,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,Midfielder,72,70,77,54,76,72,33,13,10,119,31,6,9,4,0,4,0,7,0,1,0,0,124,34,2,10,3,0,1,0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21,Midfielder,77,72,79,29,74,76,30,10,11,80,22,3,4,5,0,2,0,8,0,0,0,0,33,7,19,2,1,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,Midfielder,89,80,82,81,67,75,72,8,9,67,34,2,1,2,0,13,0,5,0,0,0,0,67,34,1,1,2,0,12,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,Midfielder,84,78,87,45,71,81,56,14,10,112,32,6,5,8,0,5,0,13,0,0,0,0,137,36,2,8,9,0,4,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,Midfielder,67,72,70,52,66,68,41,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,Forward,69,59,73,21,67,71,40,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,Goalkeeper,31,32,20,18,14,45,11,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,23,0,0,3,4,0,0,2,0,28,0,0,0,0,0,0,0,0,0,1,0,0
21,Goalkeeper,35,29,10,22,11,33,12,74,71,22,11,5,0,0,2,2,0,0,0,0,15,0,22,8,18,0,0,3,1,1,1,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0
21,Defender,74,55,71,67,43,31,74,12,9,-2,1,26,0,0,0,1,0,1,0,0,8,0,34,21,11,0,1,4,5,0,2,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0
23,Midfielder,71,59,76,32,65,70,28,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,19,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,Midfielder,76,74,76,62,68,70,64,7,13,6,0,15,0,0,0,0,0,0,0,0,0,0,22,4,26,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,Defender,85,84,80,64,68,80,53,13,7,39,17,12,1,0,2,2,0,9,0,0,29,0,78,19,17,0,7,6,7,0,8,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0
25,Midfielder,71,56,74,62,78,63,49,11,10,38,9,25,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,Midfielder,76,68,70,79,58,74,63,8,15,47,26,7,0,1,0,12,0,3,0,0,0,0,53,30,1,0,2,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,Forward,64,47,80,22,73,54,19,8,15,28,5,8,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,Defender,67,64,59,80,33,53,75,6,14,18,18,10,0,1,2,3,0,2,0,0,41,1,32,10,18,0,0,3,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
23,Goalkeeper,27,22,14,19,18,30,20,65,69,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,Forward,61,50,71,36,74,42,16,13,7,22,4,13,1,0,0,3,0,3,0,0,0,0,75,14,20,5,2,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,Forward,75,68,78,32,82,68,28,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Goalkeeper,25,26,24,27,20,50,15,66,72,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,Goalkeeper,34,34,23,19,15,37,13,81,85,92,34,0,0,0,11,1,0,0,1,0,47,0,85,28,5,0,0,12,2,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0
18,Forward,54,40,60,21,58,50,23,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,Defender,67,65,53,73,53,42,75,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,56,30,3,3,0,4,4,1,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0
27,Midfielder,83,77,81,32,75,87,27,12,14,141,33,0,11,8,0,4,0,4,0,0,0,0,113,37,1,2,11,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,Forward,71,64,78,34,71,72,33,8,15,34,5,6,4,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,Defender,59,64,37,66,20,17,73,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,12,0,0,4,7,0,2,0,0,33,1,1,0,0,0,0,0,0,0,0,0,0
27,Defender,76,70,79,77,63,51,79,13,15,103,28,4,2,4,12,3,0,1,0,0,36,0,98,32,0,1,3,9,6,0,0,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0
31,Defender,76,68,74,75,64,74,56,12,16,34,9,17,0,1,3,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,Midfielder,69,54,71,35,69,70,53,14,10,74,19,13,3,5,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,Midfielder,66,60,67,57,60,58,64,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Midfielder,79,75,74,69,74,74,70,10,14,28,11,9,1,0,0,4,0,7,0,0,0,0,32,8,17,1,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,Forward,66,52,68,19,71,66,23,12,9,9,2,6,0,0,0,0,0,2,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,Defender,63,69,54,80,31,50,79,12,15,75,35,0,1,1,9,6,0,0,0,0,53,2,47,20,0,0,0,7,3,0,1,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0
28,Defender,66,64,66,66,52,61,73,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Midfielder,71,65,70,66,64,68,60,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Forward,54,48,71,25,63,59,22,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,Forward,66,62,76,42,80,72,20,8,13,27,5,15,1,2,0,2,0,5,0,0,0,0,59,13,12,5,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,Forward,61,46,56,14,54,61,19,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,Forward,69,65,71,49,66,67,44,14,13,69,20,12,3,3,0,3,0,18,0,0,0,0,38,9,9,2,2,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,Midfielder,77,71,84,31,84,78,33,10,14,129,26,1,13,5,0,4,0,13,0,0,0,0,133,30,8,11,7,0,5,1,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,Forward,62,55,77,33,79,54,20,11,15,27,11,11,0,0,0,1,0,9,0,0,0,0,67,17,18,4,1,0,0,0,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
22,Forward,74,71,72,28,64,71,37,14,9,10,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,Defender,70,65,68,80,48,61,72,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52,30,1,2,0,4,8,0,1,0,0,55,0,0,0,0,0,0,1,0,0,0,0,0
18,Defender,71,66,72,44,58,70,39,7,11,25,3,24,0,1,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Midfielder,67,58,75,35,67,67,17,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,Defender,68,59,65,62,59,56,66,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,Forward,78,68,85,32,83,75,22,9,6,97,25,5,7,4,0,1,0,17,0,0,0,0,136,30,3,14,2,0,2,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,Forward,69,40,78,33,82,53,25,13,14,114,32,6,8,2,0,2,0,11,0,0,0,0,114,30,4,9,3,0,1,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,Goalkeeper,31,19,18,17,12,21,19,63,71,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,34,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
22,Defender,70,58,63,70,58,50,70,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,10,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
25,Defender,69,63,72,31,55,55,35,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,Goalkeeper,23,28,18,20,10,46,16,76,80,19,20,11,0,0,1,1,1,0,3,0,55,0,15,2,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Defender,70,65,72,68,65,68,69,9,13,21,13,9,0,1,3,6,0,2,0,0,35,0,5,2,6,0,0,1,3,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
26,Midfielder,76,70,72,67,64,68,61,9,6,79,36,1,3,1,0,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Midfielder,76,73,63,50,55,55,45,9,10,10,4,18,0,0,0,2,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Forward,52,48,61,44,66,55,51,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Goalkeeper,27,35,18,17,11,48,13,73,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Midfielder,60,57,69,62,47,57,62,12,9,18,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,Forward,68,60,77,42,78,70,42,14,7,117,21,16,10,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,Forward,74,54,74,23,74,59,19,9,16,15,0,29,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,Midfielder,85,81,81,86,80,82,76,9,8,100,31,3,5,5,0,2,0,11,0,0,0,0,72,20,2,5,4,0,2,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,Defender,63,46,67,77,30,42,76,11,14,55,21,5,0,1,5,3,0,4,0,0,24,0,12,3,13,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
24,Midfielder,67,60,67,52,62,66,42,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,Goalkeeper,36,34,24,22,12,41,17,86,87,89,37,1,0,0,9,4,0,0,1,0,47,1,119,36,0,0,0,15,5,0,0,1,0,34,0,0,0,0,0,0,0,1,0,0,0,0
30,Midfielder,84,76,85,37,79,81,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,8,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,Goalkeeper,36,26,23,10,10,31,16,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,Forward,65,60,72,42,61,60,29,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Midfielder,79,76,81,52,81,80,22,16,14,77,24,10,2,4,0,2,0,11,0,0,0,0,49,18,16,1,1,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,Midfielder,78,72,78,54,57,60,48,7,8,25,8,24,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,Defender,65,63,61,64,39,54,71,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,Forward,76,71,78,39,83,75,20,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,Forward,71,67,61,45,57,62,41,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Midfielder,72,65,76,52,59,71,47,15,11,5,1,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,Forward,78,69,77,16,64,78,20,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Midfielder,55,40,58,24,48,54,32,14,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,Defender,66,64,63,70,44,54,70,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,2,0,0,1,5,1,2,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0
23,Defender,79,73,75,86,58,58,80,10,15,76,24,9,1,0,8,4,0,2,0,0,22,1,98,30,0,1,0,11,5,0,2,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0
25,Forward,63,40,71,28,70,62,11,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,30,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,Goalkeeper,27,22,22,28,14,18,12,57,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,Midfielder,68,49,81,33,77,56,15,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,10,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,Defender,66,57,66,56,68,57,61,14,13,34,17,14,2,1,1,5,0,5,0,0,56,0,13,1,11,0,2,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
29,Forward,54,42,74,19,83,47,15,15,12,116,30,1,11,2,0,3,1,6,0,0,0,0,122,26,5,14,3,0,10,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Midfielder,76,73,73,72,60,72,68,10,12,49,22,8,1,0,0,3,0,5,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,Midfielder,86,83,87,65,79,86,58,9,15,29,7,1,2,2,0,2,0,2,0,0,0,0,34,15,2,0,3,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Forward,72,65,77,58,80,57,58,8,15,76,13,18,6,2,0,2,0,8,0,0,0,0,63,17,13,4,1,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,Defender,60,65,65,78,29,52,77,9,14,25,15,19,0,1,2,2,0,3,0,0,27,0,34,19,8,0,0,6,10,0,0,0,0,28,1,0,0,0,0,0,0,1,0,0,0,0
25,Midfielder,78,74,76,72,68,74,68,7,16,60,22,12,3,0,0,1,0,4,0,0,0,0,52,25,9,0,1,0,4,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,Midfielder,76,72,76,67,58,64,61,11,6,18,7,25,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,Goalkeeper,23,22,20,18,14,18,15,65,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,Defender,73,66,71,72,54,55,72,12,8,5,3,10,0,0,0,0,0,0,0,0,8,0,29,14,19,0,0,4,3,0,0,0,0,25,1,0,0,0,0,0,1,0,0,0,0,0
28,Midfielder,73,69,73,65,71,72,62,13,16,56,23,11,1,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,Defender,63,65,63,79,36,55,76,10,9,53,19,5,3,1,2,2,0,1,0,0,37,0,106,35,1,5,1,8,7,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0
20,Forward,68,62,64,57,61,63,58,6,11,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,Midfielder,68,49,69,71,62,56,78,9,9,71,24,6,3,5,0,5,0,6,0,0,0,1,40,18,15,1,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,Defender,78,70,78,76,75,70,82,15,7,106,26,0,4,3,10,3,0,1,0,0,28,0,76,27,1,1,4,7,4,0,4,0,0,38,1,0,1,0,0,0,0,0,0,0,0,0
21,Midfielder,68,69,65,41,50,67,41,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Defender,57,47,53,67,25,31,67,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,Midfielder,76,78,69,80,60,70,70,14,15,29,7,28,0,2,0,2,0,6,0,0,0,0,36,17,9,0,1,0,5,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
